LocInfo,TECHNO,LAC,CI,COORD_X,COORD_Y,LON,LAT,min_dt,max_dt,NOM_SITE
0102f810041cbda3,3G,1052,48547,803735,2084560,4.954305,45.730841,2019/03/15,2019/06/22,CHASSIEU_EUREXPO
0102f810041e6575,3G,1054,25973,794640,2083830,4.837227,45.72694,2019/03/15,2019/06/22,LYON_SALK_TDF
0102f810041f4a69,3G,1055,19049,794511,2087930,4.837245,45.763845,2019/03/15,2019/06/22,LYON_LAFAYETTE
0102f810041f4d6f,3G,1055,19823,794048,2087488,4.831117,45.760003,2019/03/15,2019/06/22,LYON_CELESTINS_NOUVEAU
0102f810041fd3e8,3G,1055,54248,794230,2085825,4.832776,45.744997,2019/03/15,2019/06/22,LYN_GALLIENI
0102f81007083f37,3G,1800,16183,796282,2086498,4.859408,45.750459,2019/03/15,2019/06/22,LYON_VIVIER_MERLE
0102f81007084f79,3G,1800,20345,795207,2087741,4.84611,45.761946,2019/03/15,2019/06/22,LYON_H_MERCURE
8102f8100099560b,4G,1,10049035,794385,2088425,4.835829,45.768332,2019/03/15,2019/06/22,LYON_BEAUX_ARTS
8102f81000998b07,4G,1,10062599,795458,2088676,4.849719,45.770282,2019/03/15,2019/06/22,LYON_MONTGOLFIER
8102f810009b2806,4G,1,10168326,793122,2088725,4.819723,45.77139,2019/03/15,2019/06/22,LYON_CLOS_JOUVE
8102f81000a12c08,4G,1,10562568,813987,2080646,5.084169,45.692502,2019/03/15,2019/06/22,TGVN_LES_ROUTES
8102f81000ae7706,4G,1,11433734,794228,2088541,4.833859,45.76942,2019/03/15,2019/06/22,ROF_MI_LYON_CAPUCINE
8102f81000ae8003,4G,1,11436035,802440,2083497,4.937226,45.72167,2019/03/15,2019/06/22,ST_PRIEST_AERODROME
8102f81000b9d30a,4G,1,12178186,804356,2084425,4.96222,45.729441,2019/03/15,2019/06/22,CHASSIEU_GD_BROSSES
0102f810041c61c6,3G,1052,25030,813500,2083500,5.079199,45.718316,2019/03/15,2019/06/22,IN_SATOLAS_AEROPORT
0102f810041f2cdf,3G,1055,11487,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f810041f40f9,3G,1055,16633,795815,2086280,4.85332,45.748634,2019/03/15,2019/06/22,LYON_LA_GUILLOTIERE
0102f810041f6232,3G,1055,25138,795352,2087251,4.847772,45.757498,2019/03/15,2019/06/22,LYN_DUGUESCLIN
0102f810041fce82,3G,1055,52866,794720,2085624,4.838987,45.743049,2019/03/15,2019/06/22,LYN_CHEVREUIL
0102f8105109003d,3G,20745,61,791854,2087789,4.803052,45.763332,2019/03/15,2019/06/22,IN_LYON_TUNNEL_FOURVIERE_NO
8102f81000998c04,4G,1,10062852,794770,2085298,4.839496,45.740104,2019/03/15,2019/06/22,LYON_LA_MOUCHE
8102f81000998c08,4G,1,10062856,794770,2085298,4.839496,45.740104,2019/03/15,2019/06/22,LYON_LA_MOUCHE
8102f81000999f0c,4G,1,10067724,794640,2083830,4.837227,45.72694,2019/03/15,2019/06/22,LYON_SALK_TDF
8102f81000a67001,4G,1,10907649,796083,2087434,4.857237,45.758933,2019/03/15,2019/06/22,MI_LYON_MAISON_DE_LA_RADIO
0102f810041ccbab,3G,1052,52139,803735,2084560,4.954305,45.730841,2019/03/15,2019/06/22,CHASSIEU_EUREXPO
0102f810041e2116,3G,1054,8470,793600,2083742,4.823838,45.726446,2019/03/15,2019/06/22,MMP_LYON_CONFLUENT_BIS
0102f810041f2860,3G,1055,10336,794025,2086750,4.83052,45.753373,2019/03/15,2019/06/22,LYON_CHARITE
0102f810041f3486,3G,1055,13446,794367,2087652,4.835282,45.761386,2019/03/15,2019/06/22,LYON_BELLECORDIERE
0102f810041f45fe,3G,1055,17918,794502,2087977,4.837149,45.76427,2019/03/15,2019/06/22,OSM_LYON_LPA
0102f810041f4d66,3G,1055,19814,794051,2087229,4.83105,45.757673,2019/03/15,2019/06/22,MME_FANZONE_BELLECOUR
0102f810041f5e60,3G,1055,24160,793674,2087661,4.826382,45.761665,2019/03/15,2019/06/22,LYON_PLACE_ST_JEAN
0102f810041faf1f,3G,1055,44831,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f810041fbc45,3G,1055,48197,793482,2089632,4.824717,45.779443,2019/03/15,2019/06/22,LYON_LA_CROIX_ROUSSE
0102f81007082af1,3G,1800,10993,795053,2087829,4.844167,45.762782,2019/03/15,2019/06/22,LYON_PIERRE_CORNEILLE
0102f81007086395,3G,1800,25493,795930,2088135,4.855561,45.765281,2019/03/15,2019/06/22,LYON_BROTTEAUX
0102f81007086a12,3G,1800,27154,796063,2087750,4.857111,45.761781,2019/03/15,2019/06/22,IN_LYON_PART_DIEU_BO_NEW
0102f8100708d710,3G,1800,55056,795942,2087733,4.855549,45.761663,2019/03/15,2019/06/22,IN_LYON_PART_DIEU_CC
0102f81051095af9,3G,20745,23289,792694,2087229,4.813617,45.758059,2019/03/15,2019/06/22,LYON_JARICOT
8102f81000995b06,4G,1,10050310,796187,2086845,4.858331,45.753607,2019/03/15,2019/06/22,LYN_BIR_HAKEIM
8102f81000999206,4G,1,10064390,794068,2088199,4.831664,45.766391,2019/03/15,2019/06/22,LYON_LA_PECHERIE
8102f8100099a305,4G,1,10068741,795182,2086140,4.845132,45.747557,2019/03/15,2019/06/22,LYN_ST_LAZARE
8102f8100099ad08,4G,1,10071304,792895,2085293,4.815415,45.740593,2019/03/15,2019/06/22,LYON_CONFLUENCE
8102f8100099c002,4G,1,10076162,796293,2086911,4.859719,45.75417,2019/03/15,2019/06/22,LYON_RENAUDEL
8102f81000a03203,4G,1,10498563,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
0102f810041caa4f,3G,1052,43599,815283,2086252,5.103329,45.742498,2019/03/15,2019/06/22,JANNEYRIAS
0102f810041f17f7,3G,1055,6135,793780,2087047,4.827494,45.756114,2019/03/15,2019/06/22,LYON_RUE_DU_PLAT
0102f810041f2608,3G,1055,9736,795686,2086304,4.851673,45.748887,2019/03/15,2019/06/22,LYN_PL_STALINGRAD
0102f810041f77de,3G,1055,30686,794479,2088212,4.83695,45.76639,2019/03/15,2019/06/22,LYON_GARET
0102f810041f7c05,3G,1055,31749,794290,2086892,4.833982,45.754574,2019/03/15,2019/06/01,LYON_GAILLETON
0102f810041f8dda,3G,1055,36314,795686,2086304,4.851673,45.748887,2019/03/15,2019/06/22,LYN_PL_STALINGRAD
0102f810070832bd,3G,1800,12989,795630,2087649,4.851506,45.760997,2019/03/15,2019/06/22,LYON_BONNEL
0102f810070867e2,3G,1800,26594,795630,2087649,4.851506,45.760997,2019/03/15,2019/06/22,LYON_BONNEL
0102f8100708d0f1,3G,1800,53489,796150,2087810,4.858253,45.762295,2019/03/15,2019/06/22,LYON_AMPHYTRION
8102f81000995a0c,4G,1,10050060,795651,2085717,4.850982,45.743618,2019/03/15,2019/06/22,LYN_BERTHELOT
8102f81000997006,4G,1,10055686,795538,2086856,4.849999,45.753893,2019/03/15,2019/06/22,LYN_FELIX_FAURE
8102f81000998401,4G,1,10060801,794094,2089435,4.832502,45.777497,2019/03/15,2019/06/22,LYON_MAISON_CANUTS
8102f81000998403,4G,1,10060803,794094,2089435,4.832502,45.777497,2019/03/15,2019/06/22,LYON_MAISON_CANUTS
8102f8100099b002,4G,1,10072066,794290,2086892,4.833982,45.754574,2019/03/15,2019/06/22,LYON_GAILLETON
8102f8100099bd0a,4G,1,10075402,794023,2084861,4.829725,45.736388,2019/03/15,2019/06/22,LYON_MARCEL_MERIEUX
8102f81000a1f107,4G,1,10612999,795043,2086760,4.843601,45.753172,2019/03/15,2019/06/22,LYON_MONCEY
8102f81000b9e508,4G,1,12182792,802215,2082439,4.933889,45.712223,2019/03/15,2019/06/22,ST_PRIEST_PARC_TECHNO
0102f810041c2388,3G,1052,9096,815283,2086252,5.103329,45.742498,2019/03/15,2019/06/22,JANNEYRIAS
0102f810041f2090,3G,1055,8336,794048,2087488,4.831117,45.760003,2019/03/15,2019/06/22,LYON_CELESTINS_NOUVEAU
0102f810041f5e4b,3G,1055,24139,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
0102f810041f60e2,3G,1055,24802,795269,2089195,4.847503,45.775003,2019/03/15,2019/06/22,LYON_FELIX_JACQUIER
0102f810041f6742,3G,1055,26434,794068,2088199,4.831664,45.766391,2019/03/15,2019/06/22,LYON_LA_PECHERIE
0102f810041fa089,3G,1055,41097,793900,2088719,4.829717,45.771114,2019/03/15,2019/06/22,LYON_3_GAULES
0102f810041ff4e0,3G,1055,62688,795815,2086280,4.85332,45.748634,2019/03/15,2019/06/22,LYON_LA_GUILLOTIERE
0102f8100708ef4a,3G,1800,61258,802134,2085556,4.934171,45.740275,2019/03/15,2019/06/22,BRON_CHENE
8102f81000997703,4G,1,10057475,794924,2089153,4.843053,45.774724,2019/03/15,2019/06/22,LYON_GRANDE_BRETAGNE
8102f8100099a806,4G,1,10070022,796282,2086498,4.859408,45.750459,2019/03/15,2019/06/22,LYON_VIVIER_MERLE
8102f81000bad00c,4G,1,12242956,793143,2089185,4.820179,45.77552,2019/03/15,2019/06/22,LYON_BONNY
0102f810041e6577,3G,1054,25975,794640,2083830,4.837227,45.72694,2019/03/15,2019/06/22,LYON_SALK_TDF
0102f810041eabd3,3G,1054,43987,793830,2084114,4.826943,45.729725,2019/03/15,2019/06/22,LYN_NORMALE_SUP
0102f810041f5a4f,3G,1055,23119,793396,2085521,4.821941,45.742501,2019/03/15,2019/06/22,LYON_PERIER
0102f810041f81e1,3G,1055,33249,794153,2088112,4.83272,45.765584,2019/05/19,2019/06/22,LYN_CHAVANNE_HCL
0102f810041f8c90,3G,1055,35984,794173,2088770,4.833246,45.771495,2019/03/15,2019/06/22,ROF_MI_LYON_TABLES_CLAUDIENNES
0102f810041fa534,3G,1055,42292,794153,2088112,4.83272,45.765584,2019/05/19,2019/06/22,LYN_CHAVANNE_HCL
0102f810041fc59e,3G,1055,50590,794025,2086750,4.83052,45.753373,2019/03/15,2019/06/22,LYON_CHARITE
0102f8105109005b,3G,20745,91,793343,2087898,4.822226,45.76389,2019/03/15,2019/06/22,LYON_FOURVIERE_TDF
8102f81000995f07,4G,1,10051335,795560,2088185,4.850827,45.765837,2019/03/15,2019/06/22,LYON_BUGEAUD
8102f81000996509,4G,1,10052873,795705,2085172,4.851452,45.738702,2019/03/15,2019/06/22,LYON_CLEMENT_MAROT_BIS
8102f81000997d0c,4G,1,10059020,794292,2087959,4.834444,45.764168,2019/03/15,2019/06/22,LYON_HERRIOT
8102f81000998b02,4G,1,10062594,795458,2088676,4.849719,45.770282,2019/03/15,2019/06/22,LYON_MONTGOLFIER
8102f81000999407,4G,1,10064903,793609,2086300,4.824994,45.749445,2019/03/15,2019/06/22,LYON_PERRACHE
8102f8100099b50c,4G,1,10073356,795207,2087741,4.84611,45.761946,2019/03/15,2019/06/22,LYON_H_MERCURE
8102f810009e830c,4G,1,10388236,795815,2086280,4.85332,45.748634,2019/03/15,2019/06/22,LYON_LA_GUILLOTIERE
8102f81000aeca05,4G,1,11454981,795354,2087231,4.847789,45.757318,2019/05/26,2019/06/22,LYON_METRO_BTS_H
8102f81000aef005,4G,1,11464709,795354,2087231,4.847789,45.757318,2019/05/26,2019/06/22,LYON_METRO_BTS_H
0102f81000688831,3G,104,34865,802440,2083497,4.937226,45.72167,2019/03/15,2019/06/22,ST_PRIEST_AERODROME
0102f810041c002d,3G,1052,45,804356,2084425,4.96222,45.729441,2019/03/15,2019/06/22,CHASSIEU_GD_BROSSES
0102f810041c1e32,3G,1052,7730,813987,2080646,5.084169,45.692502,2019/03/15,2019/06/22,TGVN_LES_ROUTES
0102f810041ca91f,3G,1052,43295,815955,2083485,5.110704,45.717406,2019/03/15,2019/06/22,COLOMBIER
0102f810041f4a4e,3G,1055,19022,794367,2087652,4.835282,45.761386,2019/03/15,2019/06/22,LYON_BELLECORDIERE
0102f810041f56ff,3G,1055,22271,794699,2086550,4.839096,45.751382,2019/03/15,2019/06/22,LYON_OLLIER
0102f8100708ee5b,3G,1800,61019,795532,2087896,4.850349,45.763246,2019/03/15,2019/06/22,IN_LYON_INCITY
0102f810510919fb,3G,20745,6651,792443,2086668,4.810166,45.753085,2019/03/15,2019/06/22,LYON_CHAVRIL
0102f8105109bb32,3G,20745,47922,792443,2086668,4.810166,45.753085,2019/03/15,2019/06/22,LYON_CHAVRIL
8102f81000997506,4G,1,10056966,794230,2085825,4.832776,45.744997,2019/03/15,2019/06/22,LYN_GALLIENI
8102f810009b0704,4G,1,10159876,803735,2084560,4.954305,45.730841,2019/03/15,2019/06/22,CHASSIEU_EUREXPO
0102f810041c77aa,3G,1052,30634,803500,2084400,4.951219,45.729473,2019/03/15,2019/06/22,IN_CHASSIEU_EUREXPO_NEW
0102f810041f1503,3G,1055,5379,794950,2086991,4.842501,45.755276,2019/03/15,2019/06/22,LYON_MONTESQUIEU
0102f810041f285c,3G,1055,10332,794025,2086750,4.83052,45.753373,2019/03/15,2019/06/22,LYON_CHARITE
0102f810041f28be,3G,1055,10430,795255,2088756,4.847143,45.771059,2019/03/15,2019/06/22,LYON_MARECHAL_FOCH_BIS
0102f810041fa923,3G,1055,43299,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f810041fd5a2,3G,1055,54690,794276,2087085,4.833881,45.756314,2019/03/15,2019/06/22,MME_FAN_ZONE_BELLECOUR_2
0102f810510984e1,3G,20745,34017,792443,2086668,4.810166,45.753085,2019/03/15,2019/06/22,LYON_CHAVRIL
8102f81000998b0a,4G,1,10062602,795458,2088676,4.849719,45.770282,2019/03/15,2019/06/22,LYON_MONTGOLFIER
8102f810009b0706,4G,1,10159878,803735,2084560,4.954305,45.730841,2019/03/15,2019/06/22,CHASSIEU_EUREXPO
8102f81000a12c0a,4G,1,10562570,813987,2080646,5.084169,45.692502,2019/03/15,2019/06/22,TGVN_LES_ROUTES
8102f81000b9ef0b,4G,1,12185355,802134,2085556,4.934171,45.740275,2019/03/15,2019/06/22,BRON_CHENE
0102f810041c0180,3G,1052,384,813515,2083730,5.079495,45.720379,2019/03/15,2019/06/22,AEROPORT_ST_EXUPERY
0102f810041c8895,3G,1052,34965,813391,2083373,5.077743,45.717208,2019/03/15,2019/06/22,IN_AEROPORT_ST_EXUPERY_1
0102f810041f2a67,3G,1055,10855,795458,2088676,4.849719,45.770282,2019/03/15,2019/06/22,LYON_MONTGOLFIER
0102f810041f3a12,3G,1055,14866,793537,2085865,4.823892,45.745554,2019/03/15,2019/06/22,LYON_CHARLEMAGNE
0102f810041f6e35,3G,1055,28213,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f810041f7212,3G,1055,29202,793674,2087661,4.826382,45.761665,2019/03/15,2019/06/22,LYON_PLACE_ST_JEAN
0102f810041fb753,3G,1055,46931,793210,2086627,4.820002,45.752499,2019/03/15,2019/06/22,LYON_CHOULANS
0102f810041ff2fd,3G,1055,62205,794952,2086280,4.842235,45.748882,2019/03/15,2019/06/22,LYN_S_GRYPHE
0102f8100708c6c5,3G,1800,50885,795164,2088253,4.845767,45.766562,2019/03/15,2019/06/22,LYON_EDGAR_QUINET
0102f8100708ebc3,3G,1800,60355,796187,2086845,4.858331,45.753607,2019/03/15,2019/06/22,LYN_BIR_HAKEIM
0102f810510944a5,3G,20745,17573,793143,2089185,4.820179,45.77552,2019/03/15,2019/06/22,LYON_BONNY
8102f8100099750b,4G,1,10056971,794230,2085825,4.832776,45.744997,2019/03/15,2019/06/22,LYN_GALLIENI
8102f8100099a209,4G,1,10068489,793674,2087661,4.826382,45.761665,2019/03/15,2019/06/22,LYON_PLACE_ST_JEAN
8102f8100099ae08,4G,1,10071560,795269,2089195,4.847503,45.775003,2019/03/15,2019/06/22,LYON_FELIX_JACQUIER
8102f8100099b304,4G,1,10072836,794845,2088205,4.841649,45.766222,2019/03/15,2019/06/22,LYON_GENERAL_SARRAIL
8102f8100099b909,4G,1,10074377,792694,2087229,4.813617,45.758059,2019/03/15,2019/06/22,LYON_JARICOT
8102f8100099c604,4G,1,10077700,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
8102f81000aeee01,4G,1,11464193,795354,2087231,4.847789,45.757318,2019/05/26,2019/06/22,LYON_METRO_BTS_H
8102f81000b9c803,4G,1,12175363,794342,2088795,4.835428,45.771672,2019/03/15,2019/06/22,LYON_CROIX_PAQUET
8102f81000b9d30c,4G,1,12178188,804356,2084425,4.96222,45.729441,2019/03/15,2019/06/22,CHASSIEU_GD_BROSSES
0102f810041c2e85,3G,1052,11909,813515,2083730,5.079495,45.720379,2019/03/15,2019/06/22,AEROPORT_ST_EXUPERY
0102f810041f1672,3G,1055,5746,794385,2088425,4.835829,45.768332,2019/03/15,2019/06/22,LYON_BEAUX_ARTS
0102f810041f3089,3G,1055,12425,794250,2087050,4.833533,45.756007,2019/03/15,2019/06/22,LYON_LA_BARRE_BSC_E3
0102f810041f308a,3G,1055,12426,794250,2087050,4.833533,45.756007,2019/03/15,2019/06/22,LYON_LA_BARRE_BSC_E3
0102f810041f54f1,3G,1055,21745,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f810041f60c9,3G,1055,24777,795538,2086856,4.849999,45.753893,2019/03/15,2019/06/22,LYN_FELIX_FAURE
0102f810041f66d8,3G,1055,26328,793026,2089567,4.818831,45.778989,2019/03/15,2019/06/22,LYON_CERISAIE
0102f810041fe07a,3G,1055,57466,794510,2086290,4.836562,45.749098,2019/03/15,2019/06/22,LYON_CLAUDE_BERNARD
0102f810041fe3f7,3G,1055,58359,795865,2086522,4.854062,45.750795,2019/03/15,2019/06/22,LYON_GAMBETTA
0102f81051092a84,3G,20745,10884,792858,2088191,4.816114,45.766663,2019/03/15,2019/06/22,LYON_QUAI_PIERRE_SCIZE
8102f81000995e06,4G,1,10051078,795930,2088135,4.855561,45.765281,2019/03/15,2019/06/22,LYON_BROTTEAUX
8102f81000996404,4G,1,10052612,794720,2085624,4.838987,45.743049,2019/03/15,2019/06/22,LYN_CHEVREUIL
8102f8100099700b,4G,1,10055691,795538,2086856,4.849999,45.753893,2019/03/15,2019/06/22,LYN_FELIX_FAURE
8102f8100099770a,4G,1,10057482,794924,2089153,4.843053,45.774724,2019/03/15,2019/06/22,LYON_GRANDE_BRETAGNE
8102f81000999f01,4G,1,10067713,794640,2083830,4.837227,45.72694,2019/03/15,2019/06/22,LYON_SALK_TDF
8102f8100099a007,4G,1,10067975,795058,2087326,4.844026,45.758257,2019/03/15,2019/06/22,LYON_SEVIGNE
8102f81000a4d903,4G,1,10803459,793900,2088719,4.829717,45.771114,2019/03/15,2019/06/22,LYON_3_GAULES
8102f81000b9ef09,4G,1,12185353,802134,2085556,4.934171,45.740275,2019/03/15,2019/06/22,BRON_CHENE
0102f810041e02ea,3G,1054,746,793519,2083702,4.822782,45.726109,2019/03/15,2019/06/22,LYON_CONFLUENT
0102f810041f049f,3G,1055,1183,793608,2089080,4.826112,45.774444,2019/03/15,2019/06/22,LYON_CANUTS
0102f810041f7154,3G,1055,29012,795538,2086856,4.849999,45.753893,2019/03/15,2019/06/22,LYN_FELIX_FAURE
0102f810041f7abe,3G,1055,31422,794048,2087488,4.831117,45.760003,2019/03/15,2019/06/22,LYON_CELESTINS_NOUVEAU
0102f810041fdda6,3G,1055,56742,795269,2089195,4.847503,45.775003,2019/03/15,2019/06/22,LYON_FELIX_JACQUIER
0102f81007083583,3G,1800,13699,795942,2087733,4.855549,45.761663,2019/03/15,2019/06/22,IN_LYON_PART_DIEU_CC
0102f81007083dce,3G,1800,15822,796187,2086845,4.858331,45.753607,2019/03/15,2019/06/22,LYN_BIR_HAKEIM
0102f810510927ac,3G,20745,10156,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
0102f81051099295,3G,20745,37525,792854,2087022,4.815589,45.756152,2019/03/15,2019/06/22,LYON_WERNERT
0102f8105109f438,3G,20745,62520,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
8102f81000995304,4G,1,10048260,796150,2087810,4.858253,45.762295,2019/03/15,2019/06/22,LYON_AMPHYTRION
8102f8100099960a,4G,1,10065418,795686,2086304,4.851673,45.748887,2019/03/15,2019/06/22,LYN_PL_STALINGRAD
8102f81000a0320a,4G,1,10498570,791710,2086800,4.800803,45.754479,2019/03/15,2019/06/22,LYON_QUATRE_CHEMINS
8102f81000a0bc01,4G,1,10533889,795942,2087733,4.855549,45.761663,2019/03/15,2019/06/22,IN_LYON_PART_DIEU_CC
8102f81000a13e05,4G,1,10567173,813331,2086217,5.078247,45.742798,2019/03/15,2019/06/22,TGVN_PUSIGNAN_AEROPORT
8102f81000a4d902,4G,1,10803458,793900,2088719,4.829717,45.771114,2019/03/15,2019/06/22,LYON_3_GAULES
8102f81000a88105,4G,1,11043077,795371,2085778,4.847411,45.744247,2019/03/15,2019/06/22,LYON_CROBERT
0102f810041c9af2,3G,1052,39666,813056,2083116,5.073328,45.715003,2019/03/15,2019/06/22,TGVN_SATOLAS
0102f810041c9c9c,3G,1052,40092,803735,2084560,4.954305,45.730841,2019/03/15,2019/06/22,CHASSIEU_EUREXPO
0102f810041e6573,3G,1054,25971,794640,2083830,4.837227,45.72694,2019/03/15,2019/06/22,LYON_SALK_TDF
0102f810041f1f6a,3G,1055,8042,794048,2087488,4.831117,45.760003,2019/03/15,2019/06/22,LYON_CELESTINS_NOUVEAU
0102f810041f305e,3G,1055,12382,795352,2087251,4.847772,45.757498,2019/03/15,2019/06/22,LYN_DUGUESCLIN
0102f810041f7aef,3G,1055,31471,794292,2087959,4.834444,45.764168,2019/03/15,2019/06/22,LYON_HERRIOT
0102f8100708e8f9,3G,1800,59641,796026,2087260,4.856434,45.757385,2019/03/15,2019/06/22,LYN_RANCY
0102f81095000126,3G,38144,294,795100,2088858,4.845193,45.772021,2019/03/15,2019/06/22,LYON_MARECHAL_FOCH
8102f81000995709,4G,1,10049289,793608,2089080,4.826112,45.774444,2019/03/15,2019/06/22,LYON_CANUTS
8102f81000997705,4G,1,10057477,794924,2089153,4.843053,45.774724,2019/03/15,2019/06/22,LYON_GRANDE_BRETAGNE
8102f8100099a301,4G,1,10068737,795182,2086140,4.845132,45.747557,2019/03/15,2019/06/22,LYN_ST_LAZARE
8102f8100099b20c,4G,1,10072588,794479,2088212,4.83695,45.76639,2019/03/15,2019/06/22,LYON_GARET
8102f810009f1706,4G,1,10426118,792148,2085306,4.805827,45.740921,2019/03/15,2019/06/22,STE_FOY_CARREL
8102f81000a13e07,4G,1,10567175,813331,2086217,5.078247,45.742798,2019/03/15,2019/06/22,TGVN_PUSIGNAN_AEROPORT
8102f81000b9cc06,4G,1,12176390,793026,2089567,4.818831,45.778989,2019/03/15,2019/06/22,LYON_CERISAIE
0102f8100068c09c,3G,104,49308,802440,2083497,4.937226,45.72167,2019/03/15,2019/06/22,ST_PRIEST_AERODROME
0102f810041f140b,3G,1055,5131,795354,2087231,4.847789,45.757318,2019/06/09,2019/06/22,LYON_METRO_BTS_H
0102f810041f6e96,3G,1055,28310,793608,2089080,4.826112,45.774444,2019/03/15,2019/06/22,LYON_CANUTS
0102f810041f7e3e,3G,1055,32318,795651,2085717,4.850982,45.743618,2019/03/15,2019/06/22,LYN_BERTHELOT
0102f810070885cf,3G,1800,34255,795930,2088135,4.855561,45.765281,2019/03/15,2019/06/22,LYON_BROTTEAUX
8102f8100099640b,4G,1,10052619,794720,2085624,4.838987,45.743049,2019/03/15,2019/06/22,LYN_CHEVREUIL
8102f8100099ac03,4G,1,10071043,793537,2085865,4.823892,45.745554,2019/03/15,2019/06/22,LYON_CHARLEMAGNE
8102f8100099bc01,4G,1,10075137,794286,2089503,4.834997,45.778054,2019/03/15,2019/06/22,LYON_MARCEL_BERTONE
8102f810009ce202,4G,1,10281474,801331,2084211,4.923291,45.728419,2019/03/15,2019/06/22,BRON_SERVICE_SANTE
8102f81000a9da01,4G,1,11131393,794502,2087977,4.837149,45.76427,2019/03/15,2019/06/22,OSM_LYON_LPA
0102f810041c46ca,3G,1052,18122,813500,2083500,5.079199,45.718316,2019/03/15,2019/06/22,IN_SATOLAS_AEROPORT
0102f810041f0c9a,3G,1055,3226,793482,2089632,4.824717,45.779443,2019/03/15,2019/06/22,LYON_LA_CROIX_ROUSSE
0102f810041f3a11,3G,1055,14865,793537,2085865,4.823892,45.745554,2019/03/15,2019/06/22,LYON_CHARLEMAGNE
0102f810041f428a,3G,1055,17034,795651,2085717,4.850982,45.743618,2019/03/15,2019/06/22,LYN_BERTHELOT
8102f81000999503,4G,1,10065155,795053,2087829,4.844167,45.762782,2019/03/15,2019/06/22,LYON_PIERRE_CORNEILLE
8102f81000999c07,4G,1,10066951,796026,2087260,4.856434,45.757385,2019/03/15,2019/06/22,LYN_RANCY
8102f8100099a308,4G,1,10068744,795182,2086140,4.845132,45.747557,2019/03/15,2019/06/22,LYN_ST_LAZARE
8102f81000a1730c,4G,1,10580748,813056,2083116,5.073328,45.715003,2019/03/15,2019/06/22,TGVN_SATOLAS
0102f810041c0179,3G,1052,377,803735,2084560,4.954305,45.730841,2019/03/15,2019/06/22,CHASSIEU_EUREXPO
0102f810041c1660,3G,1052,5728,813391,2083373,5.077743,45.717208,2019/03/15,2019/06/22,IN_AEROPORT_ST_EXUPERY_2
0102f810041f5703,3G,1055,22275,794699,2086550,4.839096,45.751382,2019/03/15,2019/06/22,LYON_OLLIER
0102f81051090da6,3G,20745,3494,793025,2087704,4.818062,45.762236,2019/03/15,2019/06/22,LYON_FOURVIERE_HOPITAL
0102f81051094968,3G,20745,18792,792694,2087229,4.813617,45.758059,2019/03/15,2019/06/22,LYON_JARICOT
8102f81000996306,4G,1,10052358,794025,2086750,4.83052,45.753373,2019/03/15,2019/06/22,LYON_CHARITE
8102f8100099c001,4G,1,10076161,796293,2086911,4.859719,45.75417,2019/03/15,2019/06/22,LYON_RENAUDEL
8102f81000aeed04,4G,1,11463940,795354,2087231,4.847789,45.757318,2019/05/26,2019/06/22,LYON_METRO_BTS_H
8102f81000aef405,4G,1,11465733,795354,2087231,4.847789,45.757318,2019/05/26,2019/06/22,LYON_METRO_BTS_H
8102f81000b9cb05,4G,1,12176133,794950,2086991,4.842501,45.755276,2019/03/15,2019/06/22,LYON_MONTESQUIEU
8102f81000b9d304,4G,1,12178180,804356,2084425,4.96222,45.729441,2019/03/15,2019/06/22,CHASSIEU_GD_BROSSES
0102f810041f30f6,3G,1055,12534,795538,2086856,4.849999,45.753893,2019/03/15,2019/06/22,LYN_FELIX_FAURE
0102f810041f9c41,3G,1055,40001,793839,2089304,4.829172,45.776392,2019/03/15,2019/06/22,LYON_X_ROUSSE_CANUTS
0102f81007084437,3G,1800,17463,795207,2087741,4.84611,45.761946,2019/03/15,2019/06/22,LYON_H_MERCURE
0102f81007087fec,3G,1800,32748,796026,2087260,4.856434,45.757385,2019/03/15,2019/06/22,LYN_RANCY
0102f81095000373,3G,38144,883,794125,2087526,4.832121,45.760323,2019/03/15,2019/06/22,LYON_CELESTINS
8102f81000999409,4G,1,10064905,793609,2086300,4.824994,45.749445,2019/03/15,2019/06/22,LYON_PERRACHE
8102f8100099a20b,4G,1,10068491,793674,2087661,4.826382,45.761665,2019/03/15,2019/06/22,LYON_PLACE_ST_JEAN
8102f8100099b503,4G,1,10073347,795207,2087741,4.84611,45.761946,2019/03/15,2019/06/22,LYON_H_MERCURE
