,LocInfo,TECHNO,LAC,CI,COORD_X,COORD_Y,LON,LAT,min_dt,max_dt,NOM_SITE
109775,8102f810016e8409,4G,1,24019977,598812,2425935,2.320333,48.831786,2019/03/15,2019/06/22,NOYER_DIDOT
109776,8102f810016e8706,4G,1,24020742,597686,2430483,2.304979,48.872658,2019/03/15,2019/06/22,CHATEAUBRIAND_EU
109778,8102f810016e8e02,4G,1,24022530,603916,2433176,2.389883,48.896853,2019/03/15,2019/06/22,CITE_DES_SCIENCES
109779,8102f810016e9902,4G,1,24025346,600700,2432233,2.346045,48.88839,2019/03/15,2019/06/22,CUSTINE
109781,8102f810016e9f07,4G,1,24026887,596670,2428135,2.291155,48.851551,2019/03/15,2019/06/22,DUPLEIX
109782,8102f810016ebd0a,4G,1,24034570,596752,2428483,2.2922689999999997,48.854679,2019/03/15,2019/06/22,GRENELLE
109783,8102f810016ec701,4G,1,24037121,600715,2428426,2.346244,48.854175,2019/03/15,2019/06/22,HOTEL_DIEU
109784,8102f810016ec90a,4G,1,24037642,597939,2428477,2.308436,48.85463,2019/03/15,2019/06/22,INVALIDES
109786,8102f810016ef109,4G,1,24047881,597754,2431610,2.305899,48.882787,2019/03/15,2019/06/22,LYCEE_CARNOT
109787,8102f810016f1c09,4G,1,24058889,601616,2426617,2.358508,48.837915,2019/03/15,2019/06/22,PARIS_VI_CHU
109789,8102f810016f3a08,4G,1,24066568,600858,2430893,2.3481959999999997,48.876346999999996,2019/03/15,2019/06/22,POISSONNIERE
109790,8102f810016f3c0b,4G,1,24067083,603076,2426606,2.378386,48.837811,2019/03/15,2019/06/22,POPB
109792,8102f810016f430c,4G,1,24068876,600803,2430443,2.3474459999999997,48.872302000000005,2019/03/15,2019/06/22,PROVENCE_POISSONNIERES
109828,8102f8100172d10b,4G,1,24301835,604185,2426884,2.393488,48.840303000000006,2019/05/26,2019/06/22,RUE_DE_LA_DURANCE
109838,8102f8100173ad01,4G,1,24358145,601660,2414440,2.359061,48.728468,2019/03/15,2019/06/22,ORLY_OUEST_INDOOR
109846,8102f81001747d02,4G,1,24411394,597277,2428971,2.299416,48.859066999999996,2019/03/15,2019/06/22,QUAI_BRANLY
109847,8102f81001747d03,4G,1,24411395,597277,2428971,2.299416,48.859066999999996,2019/03/15,2019/06/22,QUAI_BRANLY
109870,8102f81001765a04,4G,1,24533508,605133,2428208,2.406412,48.852196,2019/03/15,2019/06/22,PORTE_DE_VINCENNES_BIS
109896,8102f810017b320c,4G,1,24850956,597212,2427837,2.298538,48.848875,2019/03/15,2019/06/22,LA_MOTTE_PICQUET_METRO_L6_8_10
110308,0102f81003171dbc,3G,791,7612,600765,2429040,2.346926,48.859693,2019/03/15,2019/06/22,CHATELET_METRO_L1
110311,0102f81003174b77,3G,791,19319,599682,2430284,2.332173,48.870874,2019/03/15,2019/06/22,OPERA_METRO_L7
110314,0102f8100317a7e8,3G,791,42984,599667,2426203,2.331972,48.834196,2019/05/19,2019/06/22,DENFERT_METRO_L4
110319,0102f8100318101a,3G,792,4122,599158,2429106,2.325037,48.860286,2019/03/15,2019/06/22,RERC_M_ORSAY
110328,0102f81003fa2319,3G,1018,8985,601783,2429792,2.360795,48.86645,2019/03/15,2019/06/22,TEMPLE_TURBIGO
110329,0102f81003fa67c8,3G,1018,26568,602433,2429328,2.369647,48.862278,2019/03/15,2019/06/22,ST_AMBROISE
110330,0102f81003fa7a5e,3G,1018,31326,601912,2430411,2.362555,48.872013,2019/03/15,2019/06/22,LANCRY
110331,0102f81003fadc52,3G,1018,56402,600479,2431617,2.343033,48.882853999999995,2019/03/15,2019/06/22,MM_INROCKSLAB_TRIANON_EVENT_2015
110333,0102f81003fb08fa,3G,1019,2298,602767,2429091,2.3741950000000003,48.860146,2019/03/15,2019/06/22,VOLTAIRE_MERICOURT
110335,0102f81003fb1161,3G,1019,4449,603618,2428520,2.385782,48.85501,2019/03/15,2019/06/22,CHARONNE
110336,0102f81003fb2769,3G,1019,10089,603935,2431959,2.3901310000000002,48.885915999999995,2019/03/15,2019/06/22,PORTE_CHAUMONT
110340,0102f81003fb5252,3G,1019,21074,603242,2427615,2.3806540000000003,48.846879,2019/03/15,2019/06/22,HOPITAL_SAINT_ANTOINE
110341,0102f81003fb6739,3G,1019,26425,602634,2427136,2.372371,48.842576,2019/03/15,2019/06/22,VAN_GOGH_2
110342,0102f81003fb7762,3G,1019,30562,602414,2431884,2.369402,48.885249,2019/03/15,2019/06/22,JAURES
110343,0102f81003fb7d59,3G,1019,32089,603532,2427400,2.384601,48.844945,2019/03/15,2019/06/22,PLACE_BOURGOIN_RE
110345,0102f81003fb90cf,3G,1019,37071,601886,2431880,2.362207,48.885215,2019/03/15,2019/06/22,PLACE_DE_LA_CHAPELLE
110346,0102f81003fb9f21,3G,1019,40737,603532,2427400,2.384601,48.844945,2019/03/15,2019/06/22,PLACE_BOURGOIN_RE
110347,0102f81003fbb356,3G,1019,45910,602935,2431306,2.3764979999999998,48.880052,2019/03/15,2019/06/22,MATHURIN_MOREAU
110349,0102f81003fbd2c0,3G,1019,53952,602351,2428917,2.368528,48.858584,2019/03/15,2019/06/22,AMELOT_MICRO
110353,0102f81003fbfe04,3G,1019,65028,601795,2425906,2.3609419999999997,48.831524,2019/03/15,2019/06/22,LYCEE_CHASLES
110357,0102f81004043d24,3G,1028,15652,599903,2428675,2.335184,48.856413,2019/03/15,2019/06/22,BEAUX_ARTS
110358,0102f8100404796b,3G,1028,31083,597204,2428587,2.298425,48.855616,2019/03/15,2019/06/22,MM_FAN_ZONE_EVENT_1
110359,0102f81004049f4b,3G,1028,40779,597450,2428831,2.301773,48.85781,2019/03/15,2019/06/22,RUE_AUGEREAU
110360,0102f8100404b598,3G,1028,46488,597204,2428587,2.298425,48.855616,2019/03/15,2019/06/22,MM_FAN_ZONE_EVENT_1
110361,0102f810040503f3,3G,1029,1011,596073,2429609,2.283011,48.864795,2019/03/15,2019/06/22,RUE_DE_LA_TOUR
110362,0102f81004053db9,3G,1029,15801,597686,2430483,2.304979,48.872658,2019/03/15,2019/06/22,CHATEAUBRIAND_EU
110363,0102f81004059902,3G,1029,39170,595524,2428244,2.275547,48.852524,2019/03/15,2019/06/22,RADIO_FRANCE
110364,0102f8100405a2fd,3G,1029,41725,598111,2430685,2.310768,48.874475,2019/03/15,2019/06/22,COURCELLES_BIS
110365,0102f8100405b7d3,3G,1029,47059,599315,2430027,2.327173,48.868564,2019/03/15,2019/06/22,CAMBON
110366,0102f8100405e9a6,3G,1029,59814,597913,2430278,2.308072,48.870816,2019/03/15,2019/06/22,PONTHIEU
110781,0102f810160f4592,3G,5647,17810,598947,2432404,2.3221540000000003,48.889926,2019/03/15,2019/06/22,RUE_LACROIX
110782,0102f810160f724e,3G,5647,29262,598707,2433094,2.318881,48.896127,2019/03/15,2019/06/22,BESSIERES_IDF
110785,0102f810161127ec,3G,5649,10220,601156,2429437,2.352252,48.863261,2019/03/15,2019/06/22,LA_GRANDE_TRUANDERIE_BIS
110786,0102f8101611325e,3G,5649,12894,600352,2428056,2.3412990000000002,48.85085,2019/03/15,2019/06/22,ECOLE_DE_MEDECINE
110787,0102f81016114bae,3G,5649,19374,600729,2429309,2.346436,48.862111,2019/03/15,2019/06/22,CC_FORUM_DES_HALLES_INDOOR
110788,0102f8101611597c,3G,5649,22908,601184,2429130,2.352633,48.860501,2019/03/15,2019/06/22,CENTRE_POMPIDOU
110789,0102f8101611b909,3G,5649,47369,601206,2428667,2.3529310000000003,48.85634,2019/03/15,2019/06/22,MM_MAIRIE_PARIS_GBA_2014_EVENT
110840,0102f81024031c77,3G,9219,7287,614503,2445915,2.534626,49.011184,2019/03/15,2019/06/22,ROISSY_ZONE_TECHNIQUE
110843,0102f81024034f82,3G,9219,20354,614750,2445505,2.537986,49.007494,2019/03/15,2019/06/22,AEROPORT_CHARLES_DE_GAULLE
111091,0102f81062044111,3G,25092,16657,601213,2431314,2.353034,48.88013,2019/03/15,2019/06/22,RUE_DE_COMPIEGNE
111092,0102f81062049164,3G,25092,37220,600593,2430516,2.344585,48.872959,2019/03/15,2019/06/22,BOULE_ROUGE
111094,0102f81062060014,3G,25094,20,599406,2430716,2.3284119999999997,48.874756,2019/03/15,2019/06/22,EOLE_HAUSSMANN_INDOOR
111095,0102f8106206002b,3G,25094,43,598334,2431024,2.313805,48.877522,2019/03/15,2019/06/22,PLACE_DE_NARVICK
111096,0102f81062060039,3G,25094,57,599311,2430892,2.327117,48.876338,2019/03/15,2019/06/22,SAINT_LAZARE
111097,0102f8106206aebb,3G,25094,44731,598081,2430958,2.3103580000000004,48.876928,2019/03/15,2019/06/22,HAUSSMAN_TER
111098,0102f8106206de9f,3G,25094,56991,599365,2430254,2.327854,48.870604,2019/03/15,2019/06/22,RUE_DE_SEZE_BIS
111099,0102f810620704b1,3G,25095,1201,596007,2426005,2.282146,48.832404,2019/03/15,2019/06/22,PORTE_DE_SEVRES
111100,0102f810620718ca,3G,25095,6346,600661,2425302,2.345504,48.826097999999995,2019/03/15,2019/06/22,BARRAULT
111264,0102f81075045680,3G,29956,22144,598325,2426195,2.313702,48.834122,2019/03/15,2019/06/22,VOUILLE
111265,0102f81075046f90,3G,29956,28560,600155,2426984,2.338616,48.841215000000005,2019/03/15,2019/06/22,LYCEE_LAVOISIER_BIS
111266,0102f8107504a8bc,3G,29956,43196,599695,2426930,2.332353,48.84073,2019/03/15,2019/06/22,MONTPARNASSE
111267,0102f8107504d3c8,3G,29956,54216,598325,2426195,2.313702,48.834122,2019/03/15,2019/06/22,VOUILLE
111268,0102f8107504f133,3G,29956,61747,598812,2425935,2.320333,48.831786,2019/03/15,2019/06/22,NOYER_DIDOT
111269,0102f81096084ab8,3G,38408,19128,599445,2430015,2.328945,48.868456,2019/03/15,2019/06/22,HOTEL_D_EVREUX_DEMO_INDOOR
111270,0102f81096098bf4,3G,38409,35828,597362,2430362,2.300565,48.871569,2019/03/15,2019/06/22,CONFERENCE_DSI_GEORGES_V_EVENT
111874,8102f810016dec02,4G,1,23981058,599732,2429551,2.332855,48.864286,2019/03/15,2019/06/22,COMEDIE_FRANCAISE
111875,8102f810016dfd03,4G,1,23985411,599365,2430254,2.327854,48.870604,2019/03/15,2019/06/22,RUE_DE_SEZE_BIS
111876,8102f810016e0505,4G,1,23987461,600032,2430392,2.336941,48.871844,2019/03/15,2019/06/22,BNP_OPERA_HANOVRE
111879,8102f810016e3301,4G,1,23999233,595905,2427016,2.280748,48.841489,2019/03/15,2019/06/22,UNIVERSITE_PARIS_I
111882,8102f810016e5a04,4G,1,24009220,600380,2426120,2.341679,48.83345,2019/03/15,2019/06/22,AUGUSTE_BLANQUI
111884,8102f810016ee00c,4G,1,24043532,603238,2432772,2.3806380000000003,48.893226,2019/03/15,2019/06/22,LA_VILLETTE
111885,8102f810016f1109,4G,1,24056073,599210,2427071,2.325749,48.841997,2019/03/15,2019/06/22,ODESSA
111887,8102f810016f2b0a,4G,1,24062730,604452,2427068,2.397125,48.841955,2019/03/15,2019/06/22,PLACE_FELIX_EBOUE
111888,8102f810016f4805,4G,1,24070149,603935,2431959,2.3901310000000002,48.885915999999995,2019/03/15,2019/06/22,PORTE_CHAUMONT
111889,8102f810016f6704,4G,1,24078084,601213,2431314,2.353034,48.88013,2019/03/15,2019/06/22,RUE_DE_COMPIEGNE
111890,8102f810016f7c02,4G,1,24083458,601930,2427987,2.362789,48.850227000000004,2019/03/15,2019/06/22,SCHOMBERG
111891,8102f810016f7c05,4G,1,24083461,601930,2427987,2.362789,48.850227000000004,2019/03/15,2019/06/22,SCHOMBERG
111892,8102f810016fa905,4G,1,24094981,603440,2428170,2.383355,48.851865999999994,2019/03/15,2019/06/22,FAIDHERBE_CHALIGNY
111915,8102f81001716a05,4G,1,24209925,597331,2429706,2.300147,48.865673,2019/03/15,2019/06/22,ALMA_MARCEAU_EB
111921,8102f8100171ca08,4G,1,24234504,602280,2415080,2.3674880000000003,48.734219,2019/03/15,2019/06/22,ORLY
111923,8102f81001720c0d,4G,1,24251405,597913,2430278,2.308072,48.870816,2019/03/15,2019/06/22,PONTHIEU
111933,8102f81001733906,4G,1,24328454,602477,2425993,2.370227,48.832304,2019/03/15,2019/06/22,BNF_BIS
111936,8102f81001749808,4G,1,24418312,600326,2431915,2.340948,48.885532,2019/03/15,2019/06/22,SQUARE_WILLETTE
111937,8102f8100174aa02,4G,1,24422914,602726,2425062,2.373611,48.823935999999996,2019/03/15,2019/06/22,REGNAULT
111943,8102f81001754e09,4G,1,24464905,604440,2427826,2.39697,48.848768,2019/03/15,2019/06/22,NATION_RER_A
111959,8102f8100176c20a,4G,1,24560138,599776,2426076,2.333456,48.833055,2019/03/15,2019/06/22,DENFERT_RER_B
111971,8102f81001777f06,4G,1,24608518,600023,2427798,2.3368189999999998,48.848531,2019/03/15,2019/06/22,PALAIS_DU_LUXEMBOURG
111975,8102f81001780405,4G,1,24642565,595026,2427020,2.268779,48.841519,2019/03/15,2019/06/22,INSTITUT_PARIS_V
111988,8102f810017a3f01,4G,1,24788737,614998,2446357,2.541404,49.015144,2019/03/15,2019/06/22,ROISSY_1_PROVIS_2_PISTES_ET_PARKINGS
111989,8102f810017a450c,4G,1,24790284,603111,2425300,2.378853,48.826073,2019/03/15,2019/06/22,RERC_BFM
111997,8102f810017c0b01,4G,1,24906497,598329,2432881,2.313729,48.894211,2019/03/15,2019/06/22,PORTE_DE_CLICHY_METRO_L13
111998,8102f810017c3201,4G,1,24916481,602757,2426349,2.374041,48.835502000000005,2019/03/15,2019/06/22,JAMES_JOYCE_BIS
112001,8102f810017c4901,4G,1,24922369,598629,2427358,2.317837,48.844575,2019/03/15,2019/06/22,FALGUIERE_METRO_L12
112002,8102f810017c4c01,4G,1,24923137,602920,2428110,2.376272,48.851329,2019/03/15,2019/06/22,LEDRU_ROLLIN_METRO_L8
112003,8102f810017cca01,4G,1,24955393,602089,2429816,2.364963,48.866665000000005,2019/03/15,2019/06/22,REPUBLIQUE_METRO_L3_L5_L11
112413,0102f81003173561,3G,791,13665,602467,2428302,2.370104,48.853056,2019/03/15,2019/06/22,BASTILLE_METRO_L8
112415,0102f81003177b0d,3G,791,31501,596816,2430354,2.293126,48.871495,2019/03/15,2019/06/22,KLEBER_METRO_L6
112416,0102f810031785f4,3G,791,34292,595465,2428864,2.274737,48.858095,2019/03/15,2019/06/22,LA_MUETTE_METRO_L9
112417,0102f81003181232,3G,792,4658,603111,2425300,2.378853,48.826073,2019/03/15,2019/06/22,RERC_BFM
112427,0102f81003fa0c7d,3G,1018,3197,602133,2429766,2.3655619999999997,48.866215000000004,2019/03/15,2019/06/22,OBERKAMPF_BIS
112428,0102f81003fa2ae5,3G,1018,10981,601615,2430288,2.358508,48.870908,2019/03/15,2019/06/22,RUE_DU_CHATEAU
112429,0102f81003fa5138,3G,1018,20792,601926,2429629,2.362742,48.864984,2019/03/15,2019/06/22,DUPETIT_THOUARS
112430,0102f81003fa7e87,3G,1018,32391,602362,2430023,2.3686830000000003,48.868524,2019/03/15,2019/06/22,OBERKAMPF_EU
112431,0102f81003fae6a0,3G,1018,59040,602162,2430135,2.365959,48.869531,2019/03/15,2019/06/22,REPUBLIQUE
112433,0102f81003fb0e63,3G,1019,3683,601868,2426150,2.3619369999999997,48.833717,2019/03/15,2019/06/22,PLACE_D_ITALIE
112435,0102f81003fb2bfa,3G,1019,11258,602051,2429025,2.364442,48.859556,2019/03/15,2019/06/22,TURENNE_ANASTASE
112440,0102f81003fb34a0,3G,1019,13472,602443,2426063,2.369765,48.832933000000004,2019/03/15,2019/06/22,BNF
112441,0102f81003fb36e0,3G,1019,14048,602540,2425330,2.371081,48.826345,2019/03/15,2019/06/22,TOLBIAC
112443,0102f81003fb48ea,3G,1019,18666,603488,2433342,2.38405,48.898348,2019/03/15,2019/06/22,BLD_MAC_DONALD
112446,0102f81003fb8ae3,3G,1019,35555,601349,2427660,2.354876,48.84729,2019/03/15,2019/06/22,UNIVERSITE_PARIS_VI
112447,0102f81003fb8bda,3G,1019,35802,603788,2427391,2.388087,48.844862,2019/03/15,2019/06/22,MONTGALLET
112448,0102f81003fb975e,3G,1019,38750,601905,2432386,2.3624680000000002,48.889762,2019/03/15,2019/06/22,MARX_DORMOY_EU
112451,0102f81003fbb6f9,3G,1019,46841,601036,2427828,2.3506139999999998,48.8488,2019/03/15,2019/06/22,OSM_MUTUALITE_INDOOR
112452,0102f81003fbc025,3G,1019,49189,602767,2429091,2.3741950000000003,48.860146,2019/03/15,2019/06/22,VOLTAIRE_MERICOURT
112460,0102f81004040979,3G,1028,2425,597641,2428538,2.304377,48.855177000000005,2019/03/15,2019/06/22,CHAMPS_DE_MARS_BIS
112461,0102f81004048c1d,3G,1028,35869,597030,2427720,2.296061,48.847823,2019/03/15,2019/06/22,LETELLIER
112462,0102f8100404e7a6,3G,1028,59302,596268,2428694,2.285675,48.856573,2019/03/15,2019/06/22,KENNEDY_EU
112463,0102f81004052629,3G,1029,9769,596430,2430261,2.287868,48.870657,2019/03/15,2019/06/22,VICTOR_HUGO_VILLE
112464,0102f81004053781,3G,1029,14209,597642,2429780,2.304383,48.86634,2019/03/15,2019/06/22,RUE_TREMOILLE
112465,0102f81004058360,3G,1029,33632,598239,2429760,2.312516,48.866162,2019/03/15,2019/06/22,GRAND_PALAIS
112468,0102f8100405ed97,3G,1029,60823,599499,2430253,2.3296799999999998,48.870595,2019/03/15,2019/06/22,SCRIBE_INDOOR
112915,0102f810160f4e73,3G,5647,20083,598645,2432108,2.3180389999999997,48.887265,2019/03/15,2019/06/22,BROCHANT
112916,0102f810160f9aa8,3G,5647,39592,598369,2431658,2.314279,48.88322,2019/03/15,2019/06/22,LEVIS
112918,0102f81016118bc1,3G,5649,35777,601206,2428667,2.3529310000000003,48.85634,2019/03/15,2019/06/22,MM_MAIRIE_PARIS_GBA_2014_EVENT
112919,0102f8101611a3e2,3G,5649,41954,601206,2428667,2.3529310000000003,48.85634,2019/03/15,2019/06/22,MM_MAIRIE_GBA_2015_EVENT
112920,0102f8101611f81c,3G,5649,63516,600965,2430020,2.349652,48.868501,2019/03/15,2019/06/22,PASSAGE_DE_CLERY
112976,0102f8102403589a,3G,9219,22682,616206,2445832,2.557888,49.010397,2019/03/15,2019/06/22,ROISSY_ZONE_CENTRALE_OUEST
113197,0102f81062023c50,3G,25090,15440,599591,2430172,2.3309330000000004,48.869867,2019/03/15,2019/06/22,MM_PAVILLON_VENDOME_EVENT_2014
113198,0102f81062030ba4,3G,25091,2980,597947,2432027,2.308527,48.886534999999995,2019/03/15,2019/06/22,MALESHERBES_TOCQUEVILLE
113199,0102f81062040425,3G,25092,1061,599776,2431734,2.333453,48.883905,2019/03/15,2019/06/22,BLANCHE
113200,0102f810620467e1,3G,25092,26593,600166,2431744,2.338767,48.883995,2019/03/15,2019/06/22,ABBESSES_MICRO
113201,0102f8106204d71d,3G,25092,55069,600360,2431604,2.341411,48.882737,2019/03/15,2019/06/22,TARDIEU
113202,0102f8106204fb0c,3G,25092,64268,601624,2431397,2.358635,48.880875,2019/03/15,2019/06/22,EOLE_MAGENTA_INDOOR
113203,0102f81062061cbd,3G,25094,7357,599530,2431250,2.330101,48.879554999999996,2019/03/15,2019/06/22,SQUARE_MONCEY
113204,0102f81062067b13,3G,25094,31507,599172,2430609,2.325224,48.873794000000004,2019/03/15,2019/06/22,MATHURINS
113205,0102f8106206d262,3G,25094,53858,598514,2431189,2.316257,48.879005,2019/03/15,2019/06/22,VILLIERS
113208,0102f8106207a319,3G,25095,41753,598503,2425308,2.316129,48.82615,2019/03/15,2019/06/22,BACHELARD
113210,0102f8106207b55f,3G,25095,46431,602726,2425062,2.373611,48.823935999999996,2019/03/15,2019/06/22,REGNAULT
113384,0102f810750430c5,3G,29956,12485,599674,2427009,2.332067,48.841440000000006,2019/03/15,2019/06/22,MONTPARNASSE_BIS
113385,0102f81075045f4b,3G,29956,24395,598590,2427331,2.3173060000000003,48.844332,2019/03/15,2019/06/22,VAUGIRARD_BIS
113386,0102f8107504d5c0,3G,29956,54720,600272,2427380,2.34021,48.844774,2019/03/15,2019/06/22,ECOLE_DES_MINES
113387,0102f8107504e40e,3G,29956,58382,598275,2427595,2.313016,48.846703999999995,2019/03/15,2019/06/22,HENRI_QUEUILLE
113388,0102f8107504eed1,3G,29956,61137,599298,2427919,2.326946,48.849618,2019/03/15,2019/06/22,RENNES_CHERCHE_MIDI
113972,8102f810016e0c0c,4G,1,23989260,600311,2429983,2.3407419999999997,48.868169,2019/03/15,2019/06/22,FEYDEAU_BIS
113974,8102f810016e4e04,4G,1,24006148,597862,2426320,2.307398,48.835244,2019/03/15,2019/06/22,RUE_SAINT_AMAND
113975,8102f810016e5b07,4G,1,24009479,602579,2427599,2.371625,48.846738,2019/03/15,2019/06/22,AUSTERLITZ_BIS
113976,8102f810016e7807,4G,1,24016903,600144,2433258,2.338468,48.897602,2019/03/15,2019/06/22,BLD_NEY
113977,8102f810016e7c02,4G,1,24017922,604800,2428200,2.4018759999999997,48.852127,2019/03/15,2019/06/22,BUZENVAL
113978,8102f810016e870a,4G,1,24020746,597686,2430483,2.304979,48.872658,2019/03/15,2019/06/22,CHATEAUBRIAND_EU
113979,8102f810016e9e0b,4G,1,24026635,603796,2427021,2.3881930000000002,48.841537,2019/03/15,2019/06/22,DUGOMMIER
113981,8102f810016ec507,4G,1,24036615,603242,2427615,2.3806540000000003,48.846879,2019/03/15,2019/06/22,HOPITAL_SAINT_ANTOINE
113983,8102f810016ed602,4G,1,24040962,595705,2426744,2.2780270000000002,48.839044,2019/03/15,2019/06/22,JAVEL
113984,8102f810016ef106,4G,1,24047878,597754,2431610,2.305899,48.882787,2019/03/15,2019/06/22,LYCEE_CARNOT
113986,8102f810016f2c02,4G,1,24062978,602108,2432650,2.365236,48.892134000000006,2019/03/15,2019/06/22,PLACE_HEBERT
113987,8102f810016f4308,4G,1,24068872,600803,2430443,2.3474459999999997,48.872302000000005,2019/03/15,2019/06/22,PROVENCE_POISSONNIERES
113988,8102f810016f4603,4G,1,24069635,601650,2432695,2.358994,48.892540000000004,2019/03/15,2019/06/22,PORTE_DE_LA_CHAPELLE
113989,8102f810016f6204,4G,1,24076804,604610,2428691,2.399294,48.856541,2019/03/15,2019/06/22,RUE_BAGNOLET_BIS
113990,8102f810016f7107,4G,1,24080647,600389,2432616,2.3418069999999997,48.891832,2019/03/15,2019/06/22,RUE_MONTMARTRE
113993,8102f810016f910b,4G,1,24088843,604146,2432238,2.393009,48.888422,2019/03/15,2019/06/22,STADE_LADOUMEGUE
113994,8102f810016f9e01,4G,1,24092161,602634,2427136,2.372371,48.842576,2019/03/15,2019/06/22,VAN_GOGH_2
113996,8102f810016fa609,4G,1,24094217,602767,2429091,2.3741950000000003,48.860146,2019/03/15,2019/06/22,VOLTAIRE_MERICOURT
113997,8102f810016fcc0b,4G,1,24103947,598645,2432108,2.3180389999999997,48.887265,2019/03/15,2019/06/22,BROCHANT
114022,8102f8100171f306,4G,1,24244998,600842,2429359,2.347975,48.862559999999995,2019/03/15,2019/06/22,LA_PETITE_TRUANDERIE
114023,8102f8100171f508,4G,1,24245512,603532,2427400,2.384601,48.844945,2019/03/15,2019/06/22,PLACE_BOURGOIN_RE
114024,8102f81001720907,4G,1,24250631,602908,2427755,2.376106,48.848138,2019/03/15,2019/06/22,PLACE_ALIGRE_EU
114025,8102f81001723c0c,4G,1,24263692,599782,2426205,2.333538,48.834214,2019/03/15,2019/06/22,DENFERT_ST_JACQUES
114039,8102f81001735509,4G,1,24335625,598365,2428296,2.314238,48.853004999999996,2019/03/15,2019/06/22,BRETEUIL_BIS
114048,8102f81001747709,4G,1,24409865,597775,2426255,2.3062139999999998,48.834659,2019/03/15,2019/06/22,CLINIQUE_LABROUSTE
114054,8102f81001753c0a,4G,1,24460298,596886,2430774,2.294077,48.87527,2019/03/15,2019/06/22,CDG_ETOILE_RER_A
114087,8102f810017ba50a,4G,1,24880394,602525,2426585,2.370884,48.837624,2019/03/15,2019/06/22,TUNNEL_GSMR_AUSTERLITZ_GARE
114092,8102f8100180bb01,4G,1,25213697,602515,2425310,2.37074,48.826165,2019/05/26,2019/06/22,OSM_MASSENA_PARIS_IND
114508,0102f81003166da8,3G,790,28072,602462,2414443,2.369957,48.728493,2019/03/15,2019/06/22,ORLY_SUD_PISTES_EST
114517,0102f8100317abc6,3G,791,43974,599045,2429749,2.323496,48.866065,2019/03/15,2019/06/22,CONCORDE_METRO_L1
114525,0102f81003fa359e,3G,1018,13726,601958,2430521,2.363182,48.873001,2019/03/15,2019/06/22,JEMMAPES_RICHERAND
114526,0102f81003fb17db,3G,1019,6107,602351,2428917,2.368528,48.858584,2019/03/15,2019/06/22,AMELOT_MICRO
114528,0102f81003fb2e02,3G,1019,11778,601748,2428581,2.360313,48.855565999999996,2019/03/15,2019/06/22,SAINT_PAUL_IDF
114530,0102f81003fb5486,3G,1019,21638,604067,2432283,2.3919330000000003,48.888827,2019/03/15,2019/06/22,PHILHARMONIE_PARIS_INDOOR
114531,0102f81003fb746b,3G,1019,29803,603050,2433320,2.3780799999999997,48.898152,2019/03/15,2019/06/22,OSM_BNP_2_MAC_DONALD_IND
114532,0102f81003fb8b11,3G,1019,35601,603788,2427391,2.388087,48.844862,2019/03/15,2019/06/22,MONTGALLET
114533,0102f81003fb9f19,3G,1019,40729,601162,2427230,2.352328,48.843425,2019/03/15,2019/06/22,PLACE_MONGE_BIS
114534,0102f81003fba563,3G,1019,42339,603916,2433176,2.389883,48.896853,2019/03/15,2019/06/22,CITE_DES_SCIENCES
114536,0102f81003fbdd44,3G,1019,56644,604146,2432238,2.393009,48.888422,2019/03/15,2019/06/22,STADE_LADOUMEGUE
114537,0102f81003fbe7a5,3G,1019,59301,601733,2432279,2.3601229999999997,48.888801,2019/03/15,2019/06/22,MARX_DORMOY
